timestamp,close,rsi,macd_line,macd_hist,stoch_k,stoch_d,ema9,ema21,ema_signal,bollinger_width,bollinger_position,bollinger_squeeze,sar,atr,vol_score,obv_trend,sentiment_call,sentiment_put,sentiment_momentum,pattern,support_dist_pct,resistance_dist_pct,htf_5m_trend,market_regime,fibonacci_distance,fibonacci_warning,smart_money_trend,smart_money_bet,smart_money_strength,bid_ask_imbalance,hour_of_day,day_of_week,price_diff_t1,price_diff_t2,rsi_diff_t1,rsi_diff_t2,macd_hist_slope,stoch_diff,bollinger_pct_b,ema9_dev,ema21_dev,volatility_ratio,tick_count,tick_ratio,sentiment_change_t1,target_seconds,target_price,price_change,pnl_result
1782985815,641.86737004,78.4,3.19167e-07,6.0055e-08,100.0,95.75,641.867369691441,641.867369372568,UP,2105.069375,ABOVE_UPPER,0,641.867369582645,1.79699e-07,0.28,UP,64,36,Neutral,Neutral,0.0,-0.0,YÜKSELİŞ,YATAY_PIYASA,0.0,1,put,41.449999999999996,1,0.0435,9,3,1.0127e-08,2.259e-08,0.9919,2.2433,4.691e-09,4.2545,1.018993,5.4304e-08,1.03983e-07,1.021489,12,0.9836,-1.0,1782985860,641.86737001,-3e-08,0
1782985820,641.867370135,79.8,3.38546e-07,6.3547e-08,100.0,97.87,641.867369780153,641.86736944188,UP,2273.59871,ABOVE_UPPER,0,641.867369684116,1.81506e-07,0.28,UP,62,38,Neutral,Neutral,0.0,-0.0,YÜKSELİŞ,YATAY_PIYASA,0.0,1,put,84.46999999999998,1,0.0425,9,3,1.4801e-08,2.4927e-08,1.3962,2.3882,3.492e-09,2.1273,1.003821,5.5284e-08,1.07985e-07,1.028371,11,0.9091,0.0,1782985860,641.86737001,-1.3e-07,0
1782985825,641.867370155,80.09,3.51466e-07,6.1174e-08,100.0,100.0,641.867369855123,641.867369506709,UP,2424.907129,UPPER_HALF,0,641.867369796293,1.77113e-07,0.28,UP,62,38,Neutral,Hammer,0.0,0.0,YÜKSELİŞ,YATAY_PIYASA,0.0,1,put,114.53666666666668,2,0.0437,9,3,3.116e-09,1.7916e-08,0.2918,1.688,-2.373e-09,0.0,0.948933,4.672e-08,1.01001e-07,1.009911,13,1.0744,0.0,1782985860,641.86737001,-1.5e-07,0
1782985830,641.86736996,69.54,3.42028e-07,4.1388e-08,81.32,93.77,641.867369876098,641.867369547917,UP,2348.131757,UPPER_HALF,0,641.867369886034,1.79819e-07,0.28,UP,59,41,Neutral,Bearish_Engulfing,0.0,0.0,YÜKSELİŞ,YATAY_PIYASA,0.0,1,put,167.92,2,0.0435,9,3,-3.038e-08,-2.7264e-08,-10.5467,-10.2549,-1.9785e-08,-12.4531,0.797076,1.3072e-08,6.4201e-08,1.020855,11,0.9091,0.0,1782985920,641.867369255,-7.1e-07,0
1782985835,641.867370135,72.98,3.44696e-07,3.5245e-08,67.98,83.1,641.867369927879,641.867369601289,UP,2391.089818,UPPER_HALF,0,641.867369957828,1.79475e-07,0.28,UP,59,41,Neutral,Neutral,0.0,0.0,YÜKSELİŞ,YATAY_PIYASA,0.0,1,put,112.59333333333332,2,0.0476,9,3,2.7264e-08,-3.116e-09,3.4388,-7.1079,-6.143e-09,-15.118,0.87009,3.2269e-08,8.315e-08,1.01897,13,1.0744,0.0,1782985920,641.867369255,-8.8e-07,0
1782985840,641.86737032,76.06,3.57616e-07,3.8532e-08,58.48,69.26,641.867370006303,641.867369666626,UP,2498.004095,UPPER_HALF,0,641.86736996,1.79869e-07,0.28,UP,59,41,Neutral,Neutral,0.0,-0.0,YÜKSELİŞ,YATAY_PIYASA,0.0,1,put,56.97333333333333,1,0.0505,9,3,2.8822e-08,5.6086e-08,3.0774,6.5162,3.287e-09,-10.7798,0.93143,4.8873e-08,1.01793e-07,1.020199,12,0.9836,0.0,1782985920,641.867369255,-1.06e-06,0
1782985845,641.867370045,64.33,3.41725e-07,1.8113e-08,43.83,56.76,641.867370014042,641.867369701024,UP,2456.594761,UPPER_HALF,0,641.867370005,1.86664e-07,0.29,UP,59,41,Neutral,Neutral,0.0,0.0,YÜKSELİŞ,YATAY_PIYASA,0.0,1,call,2.4233333333333333,1,0.0515,9,3,-4.2844e-08,-1.4022e-08,-11.729,-8.6516,-2.0419e-08,-12.9361,0.735603,4.823e-09,5.359e-08,1.046971,12,0.9917,0.0,1782985920,641.867369255,-7.9e-07,0
1782985850,641.867370075,64.96,3.27775e-07,3.33e-09,25.17,42.5,641.867370026234,641.867369735021,UP,2420.346317,UPPER_HALF,0,641.867370045,1.81903e-07,0.28,UP,58,42,DOWN,Shooting_Star,0.0,0.0,YÜKSELİŞ,YATAY_PIYASA,0.0,1,call,4.87,1,0.0498,9,3,4.674e-09,-3.817e-08,0.6348,-11.0942,-1.4783e-08,-17.3202,0.730602,7.598e-09,5.2967e-08,1.02691,12,0.9917,0.0,1782985920,641.867369255,-8.2e-07,0
1782985855,641.867370045,63.74,3.10716e-07,-1.0983e-08,1.34,23.45,641.867370029987,641.867369763201,UP,2349.907196,UPPER_HALF,0,641.86737032,1.7641e-07,0.27,DOWN,58,42,DOWN,Neutral,0.0,0.0,YÜKSELİŞ,YATAY_PIYASA,0.0,1,call,6.686666666666667,1,0.0508,9,3,-4.674e-09,0.0,-1.2215,-0.5868,-1.4313e-08,-22.106,0.690277,2.339e-09,4.3903e-08,1.004054,12,1.0,0.0,1782985920,641.867369255,-7.9e-07,0
1782985860,641.86736998,61.06,2.88625e-07,-2.6459e-08,1.34,9.29,641.86737001999,641.86736978291,UP,2174.607314,UPPER_HALF,0,641.867370314,1.7238e-07,0.27,DOWN,69,31,Neutral,Shooting_Star,0.0,0.0,YÜKSELİŞ,YATAY_PIYASA,0.0,1,call,6.686666666666667,1,0.0499,9,3,-1.0127e-08,-1.4801e-08,-2.6791,-3.9006,-1.5476e-08,-7.9441,0.627883,-6.23e-09,3.0706e-08,0.987409,11,0.9244,11.0,1782985920,641.867369255,-7.3e-07,0
1782985865,641.86736996,60.22,2.66432e-07,-3.8922e-08,0.0,0.9,641.867370007992,641.867369799009,UP,1965.382434,UPPER_HALF,0,641.86737030064,1.70068e-07,0.26,DOWN,67,33,Neutral,Neutral,0.0,0.0,YÜKSELİŞ,YATAY_PIYASA,0.0,1,put,10.57,1,0.0464,9,3,-3.116e-09,-1.3243e-08,-0.8388,-3.5178,-1.2462e-08,-0.8951,0.593142,-7.477e-09,2.5082e-08,0.978046,13,1.0833,-2.0,1782985920,641.867369255,-7.1e-07,0
1782985870,641.86736999,61.09,2.48402e-07,-4.5562e-08,1.45,0.93,641.867370004394,641.867369816372,UP,1728.876993,UPPER_HALF,0,641.867370275102,1.63277e-07,0.25,DOWN,65,35,Neutral,Neutral,0.0,0.0,YÜKSELİŞ,YATAY_PIYASA,0.0,1,put,15.65333333333333,1,0.0465,9,3,4.674e-09,1.558e-09,0.8634,0.0247,-6.64e-09,0.5184,0.596422,-2.242e-09,2.705e-08,0.949761,7,0.6034,-2.0,1782985920,641.867369255,-7.4e-07,0
1782985875,641.86736999,61.09,2.31445e-07,-5.0015e-08,2.9,1.45,641.867370001515,641.867369832156,UP,1537.436976,UPPER_HALF,0,641.867370251095,1.51614e-07,0.24,FLAT,64,36,Neutral,Doji,0.0,0.0,YÜKSELİŞ,YATAY_PIYASA,0.0,1,put,30.55333333333333,1,0.0504,9,3,0.0,4.674e-09,0.0,0.8634,-4.453e-09,1.4489,0.574734,-1.794e-09,2.4591e-08,0.899842,6,0.5505,-1.0,1782985920,641.867369255,-7.4e-07,0
1782985880,641.86736999,61.09,2.15521e-07,-5.275e-08,4.35,2.9,641.867369999212,641.867369846506,UP,1365.481807,UPPER_HALF,0,641.86737022853,1.40785e-07,0.22,UP,63,37,Neutral,Doji,0.0,0.0,YÜKSELİŞ,YATAY_PIYASA,0.0,1,put,25.733333333333334,1,0.0522,9,3,0.0,0.0,0.0,0.0,-2.735e-09,1.4489,0.551628,-1.435e-09,2.2356e-08,0.852593,6,0.5769,0.0,1782985920,641.867369255,-7.4e-07,0
1782985885,641.86736999,61.09,2.0059e-07,-5.4145e-08,4.35,3.86,641.86736999737,641.867369859551,UP,1163.92405,UPPER_HALF,1,641.867370207318,1.30729e-07,0.2,UP,63,37,Neutral,Doji,0.0,0.0,YÜKSELİŞ,YATAY_PIYASA,0.0,1,put,19.146666666666665,1,0.0553,9,3,0.0,0.0,0.0,0.0,-1.395e-09,0.483,0.524094,-1.148e-09,2.0323e-08,0.807841,5,0.5208,0.0,1782985920,641.867369255,-7.4e-07,0
1782985890,641.86736999,61.09,1.86606e-07,-5.4504e-08,4.35,4.35,641.867369995896,641.86736987141,UP,953.430998,LOWER_HALF,1,641.867370187379,1.21391e-07,0.19,UP,62,38,Neutral,Doji,0.0,0.0,YÜKSELİŞ,YATAY_PIYASA,0.0,1,put,5.176666666666667,1,0.0601,9,3,0.0,0.0,0.0,0.0,-3.58e-10,0.0,0.489787,-9.19e-10,1.8476e-08,0.765491,6,0.6667,0.0,1782985980,641.86736936,-6.3e-07,0
1782985895,641.86736999,61.09,1.73523e-07,-5.4069e-08,4.72,4.47,641.867369994717,641.867369882191,UP,815.527646,LOWER_HALF,1,641.867370168636,1.1272e-07,0.18,UP,62,38,Neutral,Doji,0.0,0.0,YÜKSELİŞ,YATAY_PIYASA,0.0,1,put,5.076666666666667,1,0.0623,9,3,0.0,0.0,-0.0,-0.0,4.34e-10,0.2459,0.455585,-7.35e-10,1.6796e-08,0.725278,5,0.6024,0.0,1782985980,641.86736936,-6.3e-07,0
1782985900,641.86736961,42.75,1.30982e-07,-7.7288e-08,3.27,4.11,641.867369917773,641.867369857446,UP,810.681319,BELOW_LOWER,1,641.867370151018,1.31812e-07,0.21,UP,62,38,Neutral,Neutral,0.0,0.0,YÜKSELİŞ,YATAY_PIYASA,0.0,1,put,4.04,1,0.0599,9,3,-5.9202e-08,-5.9202e-08,-18.3366,-18.3366,-2.3219e-08,-0.843,-0.275439,-4.795e-08,-3.8551e-08,0.824289,9,1.125,0.0,1782985980,641.86736936,-2.5e-07,0
1782985905,641.867369315,34.17,7.2626e-08,-1.08515e-07,1.82,3.27,641.867369797219,641.867369808133,DOWN,1242.849291,BELOW_LOWER,1,641.867370107736,1.45968e-07,0.23,DOWN,62,38,Neutral,Neutral,0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,put,1.7333333333333334,1,0.0563,9,3,-4.596e-08,-1.05162e-07,-8.5762,-26.9128,-3.1227e-08,-1.4489,-0.339241,-7.5127e-08,-7.6828e-08,0.893799,13,1.6049,0.0,1782985980,641.86736936,4e-08,1
1782985910,641.867369275,33.2,2.2888e-08,-1.26603e-07,0.0,1.69,641.867369692775,641.867369759666,DOWN,1573.021578,BELOW_LOWER,0,641.867370028463,1.40542e-07,0.22,DOWN,62,38,Neutral,Shooting_Star,0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,call,9.15,1,0.0519,9,3,-6.232e-09,-5.2191e-08,-0.9726,-9.5488,-1.8088e-08,-1.6947,-0.168039,-6.5087e-08,-7.5509e-08,0.87057,12,1.4634,0.0,1782985980,641.86736936,9e-08,1
1782985915,641.86736921,31.63,-2.1527e-08,-1.36814e-07,0.0,0.61,641.86736959622,641.867369709696,DOWN,1858.356572,BELOW_LOWER,0,641.867369936247,1.38717e-07,0.22,DOWN,61,39,Neutral,Bearish_Engulfing,0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,call,1377.7533333333333,4,0.0478,9,3,-1.0127e-08,-1.6359e-08,-1.5752,-2.5478,-1.0211e-08,-0.6059,-0.085169,-6.0171e-08,-7.785e-08,0.864203,13,1.5854,-1.0,1782985980,641.86736936,1.5e-07,1
1782985920,641.86736924,33.2,-5.3687e-08,-1.35179e-07,1.63,0.54,641.867369524976,641.867369666997,DOWN,2035.222184,LOWER_HALF,0,641.867369833873,1.39523e-07,0.22,DOWN,69,31,Neutral,Doji,0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,call,1377.7533333333333,4,0.0444,9,3,4.674e-09,-5.453e-09,1.5751,-0.0,1.635e-09,1.0899,0.022905,-4.4398e-08,-6.6524e-08,0.870344,12,1.3793,8.0,1782985980,641.86736936,1.2e-07,1
1782985925,641.86736915,30.9,-8.545e-08,-1.33554e-07,1.63,1.09,641.867369449981,641.867369619997,DOWN,2206.041312,LOWER_HALF,0,641.867369725253,1.45271e-07,0.23,DOWN,67,33,Neutral,Neutral,0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,call,1378.3500000000001,4,0.044,9,3,-1.4022e-08,-9.348e-09,-2.3,-0.7249,1.625e-09,0.545,0.031775,-4.6736e-08,-7.3223e-08,0.899494,11,1.1957,-2.0,1782985980,641.86736936,2.1e-07,1
1782985930,641.86736915,30.9,-1.09363e-07,-1.25973e-07,1.63,1.63,641.867369389985,641.86736957727,DOWN,2369.49442,LOWER_HALF,0,641.867369611807,1.41681e-07,0.22,DOWN,66,34,Neutral,Neutral,0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,call,1375.8533333333335,4,0.0471,9,3,0.0,-1.4022e-08,0.0,-2.3,7.581e-09,0.0,0.090703,-3.7389e-08,-6.6567e-08,0.884525,12,1.2245,-1.0,1782985980,641.86736936,2.1e-07,1
1782985935,641.867369095,29.46,-1.31239e-07,-1.18279e-07,0.0,1.09,641.867369330988,641.867369533427,DOWN,2479.035724,LOWER_HALF,0,641.867369504446,1.39061e-07,0.22,DOWN,65,35,Neutral,Bearish_Engulfing,0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,call,13.496666666666664,1,0.0477,9,3,-8.569e-09,-8.569e-09,-1.4462,-1.4462,7.694e-09,-1.0899,0.106903,-3.6766e-08,-6.8305e-08,0.874233,13,1.2264,-1.0,1782985980,641.86736936,2.7e-07,1
1782985940,641.867369065,28.67,-1.49276e-07,-1.09053e-07,0.0,0.54,641.86736927779,641.867369490843,DOWN,2475.715808,LOWER_HALF,0,641.867369418557,1.34842e-07,0.21,UP,64,36,Neutral,Neutral,0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,call,17.38,1,0.0486,9,3,-4.674e-09,-1.3243e-08,-0.7881,-2.2343,9.226e-09,-0.545,0.126986,-3.3152e-08,-6.6344e-08,0.856206,12,1.0714,-1.0,1782985980,641.86736936,2.9e-07,1
1782985945,641.867369125,32.55,-1.5692e-07,-9.3358e-08,4.0,1.33,641.867369247232,641.867369457585,DOWN,2511.358151,LOWER_HALF,0,641.867369337845,1.40568e-07,0.22,UP,64,36,Neutral,Neutral,0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,call,13.686666666666666,1,0.0484,9,3,9.348e-09,4.674e-09,3.8866,3.0985,1.5695e-08,2.6641,0.198038,-1.9043e-08,-5.1815e-08,0.886053,12,1.0084,0.0,1782985980,641.86736936,2.4e-07,1
1782985950,641.86736904,30.06,-1.67901e-07,-8.3471e-08,5.42,3.14,641.867369205786,641.867369419622,DOWN,2533.963836,LOWER_HALF,0,641.867369272276,1.4267e-07,0.22,UP,63,37,Neutral,Neutral,0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,put,18.336666666666666,1,0.0455,9,3,-1.3243e-08,-3.895e-09,-2.4984,1.3881,9.887e-09,2.2835,0.180289,-2.5829e-08,-5.9143e-08,0.898074,12,0.9836,-1.0,1782986040,641.86736926,2.2e-07,1
1782985955,641.867369125,35.4,-1.6781e-07,-6.6704e-08,12.34,7.25,641.867369189629,641.867369392839,DOWN,2499.895017,LOWER_HALF,0,641.867369225,1.44622e-07,0.23,UP,63,37,Neutral,Neutral,0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,put,15.746666666666668,1,0.0439,9,3,1.3243e-08,0.0,5.3395,2.8411,1.6767e-08,5.0872,0.257572,-1.0069e-08,-4.1728e-08,0.909062,13,1.0656,0.0,1782986040,641.86736926,1.4e-07,1
1782985960,641.867369165,37.8,-1.62636e-07,-4.9224e-08,17.74,11.83,641.867369184703,641.867369372126,DOWN,2449.454391,LOWER_HALF,0,641.867368955,1.45006e-07,0.23,UP,63,37,Neutral,Neutral,0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,put,15.306666666666667,1,0.0451,9,3,6.232e-09,1.9474e-08,2.4063,7.7459,1.748e-08,5.9026,0.30394,-3.07e-09,-3.2269e-08,0.912548,12,0.9836,0.0,1782986040,641.86736926,1e-07,1
1782985965,641.867369265,43.47,-1.48752e-07,-2.8272e-08,49.64,26.57,641.867369200762,641.867369362387,DOWN,2361.585354,LOWER_HALF,0,641.867368955,1.46791e-07,0.23,UP,63,37,Neutral,Neutral,0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,put,2.046666666666667,1,0.0458,9,3,1.558e-08,2.1811e-08,5.6688,8.0751,2.0952e-08,23.0692,0.385541,1.0008e-08,-1.5172e-08,0.922486,13,1.0656,0.0,1782986040,641.86736926,-0.0,0
1782985970,641.867369305,45.61,-1.32987e-07,-1.0006e-08,76.06,47.81,641.86736922161,641.86736935717,DOWN,2230.591763,LOWER_HALF,0,641.8673689696,1.43449e-07,0.22,UP,63,37,Neutral,Neutral,0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,put,2.296666666666667,1,0.0461,9,3,6.232e-09,2.1811e-08,2.1355,7.8043,1.8266e-08,28.2461,0.430679,1.2992e-08,-8.128e-09,0.908183,12,0.9836,0.0,1782986040,641.86736926,-4e-08,0
1782985975,641.867369415,51.08,-1.10346e-07,1.0108e-08,100.0,75.23,641.867369260288,641.867369362428,DOWN,2068.196056,UPPER_HALF,0,641.867368983616,1.43917e-07,0.22,UP,63,37,Neutral,Neutral,0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,put,38.653333333333336,1,0.0476,9,3,1.7137e-08,2.3369e-08,5.4732,7.6088,2.0114e-08,24.7667,0.529755,2.4103e-08,8.191e-09,0.912023,12,0.9756,0.0,1782986040,641.86736926,-1.5e-07,0
1782985980,641.867369195,41.98,-1.08899e-07,9.244e-09,86.47,87.51,641.86736924723,641.867369347207,DOWN,1883.109293,LOWER_HALF,0,641.867369009499,1.50423e-07,0.23,UP,70,30,Neutral,Neutral,0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,put,90.20666666666666,1,0.0451,9,3,-3.4275e-08,-1.7137e-08,-9.0984,-3.6251,-8.64e-10,-1.0409,0.383553,-8.137e-09,-2.3713e-08,0.943971,12,0.9756,7.0,1782986040,641.86736926,6e-08,1
1782985985,641.867369285,46.2,-9.9345e-08,1.5038e-08,79.21,88.56,641.867369254784,641.867369341552,DOWN,1634.527886,LOWER_HALF,0,641.867369043139,1.52536e-07,0.24,UP,69,31,Neutral,Neutral,0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,put,90.20666666666666,1,0.0472,9,3,1.4022e-08,-2.0253e-08,4.2216,-4.8767,5.794e-09,-9.3463,0.485226,4.707e-09,-8.811e-09,0.954682,13,1.0569,-1.0,1782986040,641.86736926,-2e-08,0
1782985990,641.86736954,55.98,-7.0386e-08,3.5198e-08,79.21,81.63,641.867369311827,641.867369359593,DOWN,1356.562455,UPPER_HALF,1,641.867369074088,1.6664e-07,0.26,UP,68,32,Neutral,Neutral,0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,put,90.76,1,0.0473,9,3,3.9728e-08,5.3749e-08,9.7741,13.9957,2.016e-08,-2.4178,0.800896,3.5548e-08,2.8107e-08,1.018729,12,0.9756,-1.0,1782986040,641.86736926,-2.8e-07,0
1782985995,641.867369435,51.8,-5.5271e-08,4.025e-08,87.65,82.03,641.867369336462,641.867369366448,DOWN,934.797384,UPPER_HALF,1,641.867369130179,1.65809e-07,0.26,UP,67,33,Neutral,Neutral,0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,put,63.46,1,0.0463,9,3,-1.6359e-08,2.3369e-08,-4.1736,5.6005,5.052e-09,5.6253,0.807908,1.5352e-08,1.068e-08,1.014653,12,0.9756,-1.0,1782986040,641.86736926,-1.7e-07,0
1782986000,641.867369125,41.88,-6.7529e-08,2.2394e-08,77.69,81.52,641.86736929417,641.867369344498,DOWN,793.82952,LOWER_HALF,1,641.867369635,1.76108e-07,0.27,DOWN,66,34,Neutral,Neutral,-0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,call,21.80666666666667,1,0.046,9,3,-4.8297e-08,-6.4655e-08,-9.9271,-14.1007,-1.7856e-08,-3.826,0.301779,-2.6356e-08,-3.4197e-08,1.058689,12,0.9756,-1.0,1782986040,641.86736926,1.4e-07,1
1782986005,641.86736924,46.01,-6.7189e-08,1.8188e-08,65.53,76.96,641.867369283336,641.867369334998,DOWN,783.976041,UPPER_HALF,1,641.8673696248,1.73529e-07,0.27,DOWN,66,34,Neutral,Neutral,0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,call,25.136666666666667,1,0.0497,9,3,1.7916e-08,-3.038e-08,4.1334,-5.7937,-4.207e-09,-11.4301,0.535273,-6.752e-09,-1.48e-08,1.04649,13,1.0569,0.0,1782986040,641.86736926,2e-08,1
1782986010,641.867369355,49.85,-5.6983e-08,2.2715e-08,62.74,68.66,641.867369297669,641.867369336817,DOWN,801.756299,UPPER_HALF,1,641.867369604608,1.74706e-07,0.27,UP,66,34,Neutral,Neutral,0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,call,35.11333333333334,1,0.0484,9,3,1.7916e-08,3.5833e-08,3.8406,7.974,4.527e-09,-5.9117,0.750184,8.932e-09,2.833e-09,1.05051,12,0.9756,0.0,1782986100,641.86736997,6.1e-07,1
1782986015,641.867369175,44.51,-6.2696e-08,1.3601e-08,65.21,64.49,641.867369273135,641.867369322106,DOWN,804.538128,LOWER_HALF,1,641.867369585224,1.79727e-07,0.28,UP,66,34,Neutral,Neutral,0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,call,25.213333333333335,1,0.0481,9,3,-2.8043e-08,-1.0127e-08,-5.3374,-1.4968,-9.114e-09,0.7177,0.404145,-1.5289e-08,-2.2918e-08,1.070753,12,0.9836,0.0,1782986100,641.86736997,8e-07,1
1782986020,641.867369305,48.78,-5.6088e-08,1.6168e-08,65.72,64.56,641.867369279508,641.867369320551,DOWN,811.780874,UPPER_HALF,1,641.86736955671,1.78318e-07,0.28,UP,66,34,Neutral,Neutral,0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,call,22.623333333333335,1,0.0503,9,3,2.0253e-08,-7.79e-09,4.2655,-1.0719,2.567e-09,1.1612,0.648256,3.972e-09,-2.423e-09,1.063319,10,0.8333,0.0,1782986100,641.86736997,6.7e-07,1
1782986025,641.86736912,43.64,-6.5029e-08,5.781e-09,50.97,60.63,641.867369247606,641.867369302319,DOWN,818.356235,LOWER_HALF,1,641.867369529908,1.84152e-07,0.29,DOWN,66,34,Neutral,Bearish_Engulfing,-0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,call,5.44,1,0.0504,9,3,-2.8822e-08,-8.569e-09,-5.141,-0.8755,-1.0386e-08,-9.6659,0.297725,-1.988e-08,-2.8404e-08,1.086263,13,1.0744,0.0,1782986100,641.86736997,8.5e-07,1
1782986030,641.86736929,48.96,-5.7732e-08,1.0463e-08,49.12,55.27,641.867369256085,641.867369301199,DOWN,815.111063,UPPER_HALF,1,641.867369493515,1.90998e-07,0.3,UP,66,34,Neutral,Neutral,0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,call,7.77,1,0.0493,9,3,2.6485e-08,-2.337e-09,5.3234,0.1824,4.681e-09,-6.1464,0.608468,5.284e-09,-1.745e-09,1.11207,12,0.9917,0.0,1782986100,641.86736997,6.8e-07,1
1782986035,641.86736922,46.99,-5.6941e-08,9.003e-09,39.54,46.55,641.867369248868,641.867369293817,DOWN,791.275111,LOWER_HALF,1,641.867369460034,1.85213e-07,0.29,DOWN,67,33,Neutral,Neutral,0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,call,5.44,1,0.0473,9,3,-1.0906e-08,1.558e-08,-1.9682,3.3553,-1.46e-09,-7.001,0.461606,-4.498e-09,-1.15e-08,1.08619,13,1.0744,1.0,1782986100,641.86736997,7.5e-07,1
1782986040,641.867369475,54.21,-3.533e-08,2.4491e-08,58.01,48.89,641.867369294095,641.867369310288,DOWN,811.393692,UPPER_HALF,1,641.867369075,1.90198e-07,0.3,UP,71,29,Neutral,Neutral,0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,call,54.663333333333334,1,0.046,9,3,3.9728e-08,2.8822e-08,7.2207,5.2525,1.5488e-08,9.1148,0.912821,2.8184e-08,2.5661e-08,1.104504,12,0.9917,4.0,1782986100,641.86736997,4.9e-07,1
1782986045,641.867369495,54.73,-1.6401e-08,3.4736e-08,71.65,56.4,641.867369334276,641.86736932708,UP,846.707656,UPPER_HALF,0,641.867369083,1.89469e-07,0.3,UP,71,29,Neutral,Neutral,0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,call,55.276666666666664,1,0.0456,9,3,3.116e-09,4.2844e-08,0.5208,7.7415,1.0245e-08,15.2527,0.898364,2.504e-08,2.6161e-08,1.099226,13,1.0656,0.0,1782986100,641.86736997,4.7e-07,1
1782986050,641.867369405,51.87,-8.563e-09,3.4059e-08,83.2,70.95,641.867369348421,641.867369334164,UP,790.315835,UPPER_HALF,1,641.86736910388,1.89507e-07,0.3,UP,70,30,Neutral,Bearish_Engulfing,0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,put,1673.0199999999998,4,0.0483,9,3,-1.4022e-08,-1.0906e-08,-2.8596,-2.3387,-6.77e-10,12.2432,0.713394,8.815e-09,1.1036e-08,1.097193,12,0.9836,-1.0,1782986100,641.86736997,5.7e-07,1
1782986055,641.86736937,50.76,-5.116e-09,3.0005e-08,75.04,76.63,641.867369352737,641.867369337422,UP,756.248433,UPPER_HALF,1,641.867369123925,1.85614e-07,0.29,DOWN,69,31,Neutral,Neutral,0.0,0.0,YÜKSELİŞ,YATAY_PIYASA,0.0,1,put,1673.0199999999998,4,0.0473,9,3,-5.453e-09,-1.9474e-08,-1.1107,-3.9703,-4.055e-09,-1.5893,0.625667,2.69e-09,5.076e-09,1.079305,13,1.0656,-1.0,1782986100,641.86736997,6e-07,1
1782986060,641.867369365,50.6,-2.757e-09,2.5892e-08,67.25,75.16,641.867369355189,641.867369339929,UP,730.652273,UPPER_HALF,1,641.867369143168,1.81284e-07,0.28,DOWN,69,31,Neutral,Doji,0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,put,1672.4066666666668,4,0.0496,9,3,-7.79e-10,-6.232e-09,-0.1667,-1.2774,-4.113e-09,-7.9094,0.598085,1.528e-09,3.906e-09,1.059954,12,0.9836,0.0,1782986100,641.86736997,6.1e-07,1
1782986065,641.867369245,46.64,-1.0449e-08,1.4559e-08,55.97,66.09,641.867369333151,641.867369331299,UP,734.019658,LOWER_HALF,1,641.867369161641,1.79764e-07,0.28,DOWN,70,30,Neutral,Bearish_Engulfing,0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,call,55.76666666666667,1,0.0513,9,3,-1.8695e-08,-1.9474e-08,-3.9578,-4.1245,-1.1332e-08,-10.1207,0.345058,-1.3734e-08,-1.3445e-08,1.052366,13,1.0569,1.0,1782986100,641.86736997,7.3e-07,1
